year,age,gender,educational_attainment_4_groups,population
2016,2,Male,Other/Do not know,494
2016,2,Female,No schooling/less than primary,607351
2016,2,Female,Other/Do not know,359
2016,3,Male,No schooling/less than primary,610620
2016,3,Male,Other/Do not know,696
2016,3,Female,No schooling/less than primary,595521
2016,3,Female,Other/Do not know,788
2016,4,Male,No schooling/less than primary,606718
2016,4,Male,Other/Do not know,608
2016,4,Female,No schooling/less than primary,599335
2016,4,Female,Other/Do not know,658
2016,5,Male,No schooling/less than primary,572627
2016,5,Male,Other/Do not know,488
2016,5,Female,No schooling/less than primary,560575
2016,5,Female,Other/Do not know,378
2016,6,Male,No schooling/less than primary,565518
2016,6,Male,Other/Do not know,402
2016,6,Female,No schooling/less than primary,548890
2016,6,Female,Other/Do not know,263
2016,7,Male,No schooling/less than primary,570168
2016,7,Male,Other/Do not know,574
2016,7,Female,No schooling/less than primary,569928
2016,7,Female,Other/Do not know,458
2016,8,Male,No schooling/less than primary,556958
2016,8,Male,Other/Do not know,836
2016,8,Female,No schooling/less than primary,557476
2016,8,Female,Other/Do not know,522
2016,9,Male,No schooling/less than primary,559876
2016,9,Male,Other/Do not know,921
2016,9,Female,No schooling/less than primary,552270
2016,9,Female,Other/Do not know,667
2016,10,Male,No schooling/less than primary,572846
2016,10,Male,Other/Do not know,745
2016,10,Female,No schooling/less than primary,566705
2016,10,Female,Other/Do not know,567
2016,11,Male,No schooling/less than primary,517312
2016,11,Male,Primary,27863
2016,11,Male,Other/Do not know,1129
2016,11,Female,No schooling/less than primary,508907
2016,11,Female,Primary,37338
2016,11,Female,Other/Do not know,667
2016,12,Male,No schooling/less than primary,178427
2016,12,Male,Primary,327511
2016,12,Male,Other/Do not know,1286
2016,12,Female,No schooling/less than primary,197385
2016,12,Female,Primary,301219
2016,12,Female,Other/Do not know,1032
2016,13,Male,No schooling/less than primary,8664
2016,13,Male,Primary,482966
2016,13,Male,Other/Do not know,1929
2016,13,Female,No schooling/less than primary,6020
2016,13,Female,Primary,482470
2016,13,Female,Other/Do not know,784
2016,14,Male,No schooling/less than primary,9421
2016,14,Male,Primary,472997
2016,14,Male,Secondary,105
2016,14,Male,Other/Do not know,1540
2016,14,Female,No schooling/less than primary,5525
2016,14,Female,Primary,475250
2016,14,Female,Secondary,108
2016,14,Female,Other/Do not know,1085
2016,15,Male,No schooling/less than primary,10450
2016,15,Male,Primary,503707
2016,15,Male,Secondary,1010
2016,15,Male,Higher,12
2016,15,Male,Other/Do not know,2026
2016,15,Male,Unspecified,37
2016,15,Female,No schooling/less than primary,6434
2016,15,Female,Primary,506659
2016,15,Female,Secondary,995
2016,15,Female,Higher,16
2016,15,Female,Other/Do not know,1703
2016,15,Female,Unspecified,105
2016,16,Male,No schooling/less than primary,13255
2016,16,Male,Primary,505379
2016,16,Male,Secondary,3611
2016,16,Male,Higher,242
2016,16,Male,Other/Do not know,3103
2016,16,Male,Unspecified,75
2016,16,Female,No schooling/less than primary,8539
2016,16,Female,Primary,502446
2016,16,Female,Secondary,3596
2016,16,Female,Higher,242
2016,16,Female,Other/Do not know,1413
2016,16,Female,Unspecified,37
2016,17,Male,No schooling/less than primary,14992
2016,17,Male,Primary,464031
2016,17,Male,Secondary,18180
2016,17,Male,Higher,600
2016,17,Male,Other/Do not know,2702
2016,17,Male,Unspecified,32
2016,17,Female,No schooling/less than primary,8706
2016,17,Female,Primary,461375
2016,17,Female,Secondary,28725
2016,17,Female,Higher,907
2016,17,Female,Other/Do not know,1599
2016,17,Female,Unspecified,76
2016,18,Male,No schooling/less than primary,18369
2016,18,Male,Primary,397605
2016,18,Male,Secondary,82759
2016,18,Male,Higher,3427
2016,18,Male,Other/Do not know,2832
2016,18,Male,Unspecified,57
2016,18,Female,No schooling/less than primary,11652
2016,18,Female,Primary,365169
2016,18,Female,Secondary,122191
2016,18,Female,Higher,5110
2016,18,Female,Other/Do not know,2310
2016,18,Female,Unspecified,43
2016,19,Male,No schooling/less than primary,21095
2016,19,Male,Primary,335557
2016,19,Male,Secondary,137940
2016,19,Male,Higher,7874
2016,19,Male,Other/Do not know,4348
2016,19,Male,Unspecified,36
2016,19,Female,No schooling/less than primary,14239
2016,19,Female,Primary,293666
2016,19,Female,Secondary,187629
2016,19,Female,Higher,10406
2016,19,Female,Other/Do not know,3076
2016,19,Female,Unspecified,74
2016,20,Male,No schooling/less than primary,26096
2016,20,Male,Primary,303516
2016,20,Male,Secondary,196710
2016,20,Male,Higher,14211
2016,20,Male,Other/Do not know,4469
2016,20,Male,Unspecified,99
2016,20,Female,No schooling/less than primary,16501
2016,20,Female,Primary,247978
2016,20,Female,Secondary,225797
2016,20,Female,Higher,17879
2016,20,Female,Other/Do not know,3877
2016,20,Female,Unspecified,26
2016,21,Male,No schooling/less than primary,29817
2016,21,Male,Primary,270485
2016,21,Male,Secondary,226284
2016,21,Male,Higher,22753
2016,21,Male,Other/Do not know,5722
2016,21,Male,Unspecified,135
2016,21,Female,No schooling/less than primary,18627
2016,21,Female,Primary,234482
2016,21,Female,Secondary,247346
2016,21,Female,Higher,30917
2016,21,Female,Other/Do not know,4601
2016,21,Female,Unspecified,14
2016,22,Male,No schooling/less than primary,32171
2016,22,Male,Primary,220369
2016,22,Male,Secondary,234780
2016,22,Male,Higher,31710
2016,22,Male,Other/Do not know,5867
2016,22,Male,Unspecified,69
2016,22,Female,No schooling/less than primary,22885
2016,22,Female,Primary,194818
2016,22,Female,Secondary,256890
2016,22,Female,Higher,44734
2016,22,Female,Other/Do not know,4804
2016,22,Female,Unspecified,57
2016,23,Male,No schooling/less than primary,33177
2016,23,Male,Primary,211663
2016,23,Male,Secondary,231089
2016,23,Male,Higher,39648
2016,23,Male,Other/Do not know,5596
2016,23,Male,Unspecified,73
2016,23,Female,No schooling/less than primary,23762
2016,23,Female,Primary,200008
2016,23,Female,Secondary,257911
2016,23,Female,Higher,54092
2016,23,Female,Other/Do not know,5313
2016,23,Female,Unspecified,73
2016,24,Male,No schooling/less than primary,33032
2016,24,Male,Primary,206102
2016,24,Male,Secondary,221430
2016,24,Male,Higher,45112
2016,24,Male,Other/Do not know,6629
2016,24,Male,Unspecified,62
2016,24,Female,No schooling/less than primary,23358
2016,24,Female,Primary,194986
2016,24,Female,Secondary,247561
2016,24,Female,Higher,58417
2016,24,Female,Other/Do not know,5733
2016,24,Female,Unspecified,15
2016,25,Male,No schooling/less than primary,39909
2016,25,Male,Primary,229995
2016,25,Male,Secondary,245723
2016,25,Male,Higher,51590
2016,25,Male,Other/Do not know,7248
2016,25,Male,Unspecified,87
2016,25,Female,No schooling/less than primary,26319
2016,25,Female,Primary,206618
2016,25,Female,Secondary,249824
2016,25,Female,Higher,62078
2016,25,Female,Other/Do not know,5950
2016,25,Female,Unspecified,30
2016,26,Male,No schooling/less than primary,38287
2016,26,Male,Primary,221902
2016,26,Male,Secondary,227057
2016,26,Male,Higher,51389
2016,26,Male,Other/Do not know,7746
2016,26,Male,Unspecified,106
2016,26,Female,No schooling/less than primary,26371
2016,26,Female,Primary,201461
2016,26,Female,Secondary,240386
2016,26,Female,Higher,59957
2016,26,Female,Other/Do not know,5629
2016,26,Female,Unspecified,27
2016,27,Male,No schooling/less than primary,38787
2016,27,Male,Primary,215635
2016,27,Male,Secondary,211741
2016,27,Male,Higher,49807
2016,27,Male,Other/Do not know,7630
2016,27,Male,Unspecified,145
2016,27,Female,No schooling/less than primary,28387
2016,27,Female,Primary,198259
2016,27,Female,Secondary,221598
2016,27,Female,Higher,57955
2016,27,Female,Other/Do not know,5170
2016,27,Female,Unspecified,56
2016,28,Male,No schooling/less than primary,40574
2016,28,Male,Primary,211992
2016,28,Male,Secondary,204404
2016,28,Male,Higher,45570
2016,28,Male,Other/Do not know,7605
2016,28,Male,Unspecified,92
2016,28,Female,No schooling/less than primary,28255
2016,28,Female,Primary,196008
2016,28,Female,Secondary,215105
2016,28,Female,Higher,57339
2016,28,Female,Other/Do not know,5949
2016,28,Female,Unspecified,170
2016,29,Male,No schooling/less than primary,41479
2016,29,Male,Primary,206829
2016,29,Male,Secondary,204666
2016,29,Male,Higher,49872
2016,29,Male,Other/Do not know,8352
2016,29,Male,Unspecified,40
2016,29,Female,No schooling/less than primary,31230
2016,29,Female,Primary,203174
2016,29,Female,Secondary,214708
2016,29,Female,Higher,60396
2016,29,Female,Other/Do not know,5690
2016,29,Female,Unspecified,146
2016,30,Male,No schooling/less than primary,39244
2016,30,Male,Primary,194023
2016,30,Male,Secondary,189693
2016,30,Male,Higher,47646
2016,30,Male,Other/Do not know,9018
2016,30,Male,Unspecified,77
2016,30,Female,No schooling/less than primary,32411
2016,30,Female,Primary,192615
2016,30,Female,Secondary,207433
2016,30,Female,Higher,56833
2016,30,Female,Other/Do not know,6154
2016,31,Male,No schooling/less than primary,38397
2016,31,Male,Primary,178223
2016,31,Male,Secondary,176073
2016,31,Male,Higher,46062
2016,31,Male,Other/Do not know,7649
2016,31,Male,Unspecified,211
2016,31,Female,No schooling/less than primary,31019
2016,31,Female,Primary,185951
2016,31,Female,Secondary,191594
2016,31,Female,Higher,54940
2016,31,Female,Other/Do not know,5645
2016,31,Female,Unspecified,150
2016,32,Male,No schooling/less than primary,39518
2016,32,Male,Primary,175559
2016,32,Male,Secondary,166005
2016,32,Male,Higher,46589
2016,32,Male,Other/Do not know,7869
2016,32,Male,Unspecified,34
2016,32,Female,No schooling/less than primary,29661
2016,32,Female,Primary,182221
2016,32,Female,Secondary,178165
2016,32,Female,Higher,53704
2016,32,Female,Other/Do not know,6028
2016,32,Female,Unspecified,99
2016,33,Male,No schooling/less than primary,39916
2016,33,Male,Primary,177285
2016,33,Male,Secondary,168900
2016,33,Male,Higher,45729
2016,33,Male,Other/Do not know,8480
2016,33,Male,Unspecified,70
2016,33,Female,No schooling/less than primary,33137
2016,33,Female,Primary,188262
2016,33,Female,Secondary,177461
2016,33,Female,Higher,53068
2016,33,Female,Other/Do not know,5241
2016,33,Female,Unspecified,87
2016,34,Male,No schooling/less than primary,37779
2016,34,Male,Primary,153119
2016,34,Male,Secondary,142413
2016,34,Male,Higher,43753
2016,34,Male,Other/Do not know,7384
2016,34,Male,Unspecified,47
2016,34,Female,No schooling/less than primary,30127
2016,34,Female,Primary,159934
2016,34,Female,Secondary,154187
2016,34,Female,Higher,46612
2016,34,Female,Other/Do not know,5180
2016,34,Female,Unspecified,5
2016,35,Male,No schooling/less than primary,35701
2016,35,Male,Primary,167895
2016,35,Male,Secondary,164597
2016,35,Male,Higher,51996
2016,35,Male,Other/Do not know,8744
2016,35,Male,Unspecified,38
2016,35,Female,No schooling/less than primary,30129
2016,35,Female,Primary,167865
2016,35,Female,Secondary,170003
2016,35,Female,Higher,56529
2016,35,Female,Other/Do not know,5895
2016,35,Female,Unspecified,85
2016,36,Male,No schooling/less than primary,38141
2016,36,Male,Primary,157606
2016,36,Male,Secondary,157319
2016,36,Male,Higher,46407
2016,36,Male,Other/Do not know,9758
2016,36,Male,Unspecified,170
2016,36,Female,No schooling/less than primary,33460
2016,36,Female,Primary,168317
2016,36,Female,Secondary,158601
2016,36,Female,Higher,50730
2016,36,Female,Other/Do not know,6552
2016,36,Female,Unspecified,135
2016,37,Male,No schooling/less than primary,32914
2016,37,Male,Primary,137841
2016,37,Male,Secondary,138746
2016,37,Male,Higher,42693
2016,37,Male,Other/Do not know,8114
2016,37,Male,Unspecified,50
2016,37,Female,No schooling/less than primary,28874
2016,37,Female,Primary,140816
2016,37,Female,Secondary,138628
2016,37,Female,Higher,46718
2016,37,Female,Other/Do not know,5971
2016,37,Female,Unspecified,14
2016,38,Male,No schooling/less than primary,37669
2016,38,Male,Primary,132551
2016,38,Male,Secondary,128790
2016,38,Male,Higher,41696
2016,38,Male,Other/Do not know,8560
2016,38,Male,Unspecified,44
2016,38,Female,No schooling/less than primary,33763
2016,38,Female,Primary,142538
2016,38,Female,Secondary,137189
2016,38,Female,Higher,45547
2016,38,Female,Other/Do not know,5861
2016,38,Female,Unspecified,61
2016,39,Male,No schooling/less than primary,39889
2016,39,Male,Primary,132795
2016,39,Male,Secondary,132455
2016,39,Male,Higher,41887
2016,39,Male,Other/Do not know,9652
2016,39,Male,Unspecified,80
2016,39,Female,No schooling/less than primary,35466
2016,39,Female,Primary,143961
2016,39,Female,Secondary,135543
2016,39,Female,Higher,47808
2016,39,Female,Other/Do not know,5865
2016,39,Female,Unspecified,242
2016,40,Male,No schooling/less than primary,43852
2016,40,Male,Primary,136446
2016,40,Male,Secondary,131573
2016,40,Male,Higher,43678
2016,40,Male,Other/Do not know,10069
2016,40,Male,Unspecified,250
2016,40,Female,No schooling/less than primary,38927
2016,40,Female,Primary,142105
2016,40,Female,Secondary,127382
2016,40,Female,Higher,45064
2016,40,Female,Other/Do not know,5834
2016,40,Female,Unspecified,59
2016,41,Male,No schooling/less than primary,44307
2016,41,Male,Primary,121746
2016,41,Male,Secondary,121896
2016,41,Male,Higher,39834
2016,41,Male,Other/Do not know,8954
2016,41,Male,Unspecified,66
2016,41,Female,No schooling/less than primary,40925
2016,41,Female,Primary,134351
2016,41,Female,Secondary,116180
2016,41,Female,Higher,42083
2016,41,Female,Other/Do not know,6056
2016,41,Female,Unspecified,107
2016,42,Male,No schooling/less than primary,41919
2016,42,Male,Primary,112442
2016,42,Male,Secondary,108298
2016,42,Male,Higher,39269
2016,42,Male,Other/Do not know,8383
2016,42,Male,Unspecified,48
2016,42,Female,No schooling/less than primary,40860
2016,42,Female,Primary,123658
2016,42,Female,Secondary,103908
2016,42,Female,Higher,38702
2016,42,Female,Other/Do not know,5985
2016,42,Female,Unspecified,47
2016,43,Male,No schooling/less than primary,46568
2016,43,Male,Primary,120115
2016,43,Male,Secondary,109754
2016,43,Male,Higher,40900
2016,43,Male,Other/Do not know,8009
2016,43,Male,Unspecified,115
2016,43,Female,No schooling/less than primary,49057
2016,43,Female,Primary,133395
2016,43,Female,Secondary,109286
2016,43,Female,Higher,42967
2016,43,Female,Other/Do not know,6854
2016,43,Female,Unspecified,52
2016,44,Male,No schooling/less than primary,43162
2016,44,Male,Primary,101352
2016,44,Male,Secondary,95385
2016,44,Male,Higher,35320
2016,44,Male,Other/Do not know,7689
2016,44,Male,Unspecified,69
2016,44,Female,No schooling/less than primary,41856
2016,44,Female,Primary,110898
2016,44,Female,Secondary,87459
2016,44,Female,Higher,38909
2016,44,Female,Other/Do not know,6111
2016,44,Female,Unspecified,37
2016,45,Male,No schooling/less than primary,48353
2016,45,Male,Primary,112400
2016,45,Male,Secondary,101458
2016,45,Male,Higher,41351
2016,45,Male,Other/Do not know,9232
2016,45,Male,Unspecified,36
2016,45,Female,No schooling/less than primary,50011
2016,45,Female,Primary,120504
2016,45,Female,Secondary,89148
2016,45,Female,Higher,41700
2016,45,Female,Other/Do not know,5628
2016,45,Female,Unspecified,371
2016,46,Male,No schooling/less than primary,50125
2016,46,Male,Primary,105783
2016,46,Male,Secondary,88482
2016,46,Male,Higher,38173
2016,46,Male,Other/Do not know,9056
2016,46,Male,Unspecified,83
2016,46,Female,No schooling/less than primary,55377
2016,46,Female,Primary,117973
2016,46,Female,Secondary,82924
2016,46,Female,Higher,37015
2016,46,Female,Other/Do not know,6499
2016,46,Female,Unspecified,31
2016,47,Male,No schooling/less than primary,51859
2016,47,Male,Primary,102739
2016,47,Male,Secondary,78545
2016,47,Male,Higher,35291
2016,47,Male,Other/Do not know,8814
2016,47,Male,Unspecified,38
2016,47,Female,No schooling/less than primary,61584
2016,47,Female,Primary,119374
2016,47,Female,Secondary,75056
2016,47,Female,Higher,36996
2016,47,Female,Other/Do not know,6276
2016,47,Female,Unspecified,39
2016,48,Male,No schooling/less than primary,47648
2016,48,Male,Primary,87199
2016,48,Male,Secondary,67187
2016,48,Male,Higher,32523
2016,48,Male,Other/Do not know,8373
2016,48,Male,Unspecified,34
2016,48,Female,No schooling/less than primary,51934
2016,48,Female,Primary,103937
2016,48,Female,Secondary,62598
2016,48,Female,Higher,32371
2016,48,Female,Other/Do not know,5091
2016,48,Female,Unspecified,52
2016,49,Male,No schooling/less than primary,47281
2016,49,Male,Primary,88229
2016,49,Male,Secondary,60335
2016,49,Male,Higher,30507
2016,49,Male,Other/Do not know,8567
2016,49,Male,Unspecified,55
2016,49,Female,No schooling/less than primary,60373
2016,49,Female,Primary,103334
2016,49,Female,Secondary,59725
2016,49,Female,Higher,30458
2016,49,Female,Other/Do not know,6691
2016,49,Female,Unspecified,103
2016,50,Male,No schooling/less than primary,55483
2016,50,Male,Primary,86715
2016,50,Male,Secondary,62510
2016,50,Male,Higher,31861
2016,50,Male,Other/Do not know,8964
2016,50,Female,No schooling/less than primary,64795
2016,50,Female,Primary,100058
2016,50,Female,Secondary,55314
2016,50,Female,Higher,28911
2016,50,Female,Other/Do not know,7086
2016,50,Female,Unspecified,47
2016,51,Male,No schooling/less than primary,54510
2016,51,Male,Primary,85869
2016,51,Male,Secondary,53254
2016,51,Male,Higher,28848
2016,51,Male,Other/Do not know,7977
2016,51,Male,Unspecified,62
2016,51,Female,No schooling/less than primary,66983
2016,51,Female,Primary,98917
2016,51,Female,Secondary,55494
2016,51,Female,Higher,27370
2016,51,Female,Other/Do not know,6112
2016,51,Female,Unspecified,22
2016,52,Male,No schooling/less than primary,58482
2016,52,Male,Primary,83827
2016,52,Male,Secondary,50539
2016,52,Male,Higher,26175
2016,52,Male,Other/Do not know,8222
2016,52,Male,Unspecified,356
2016,52,Female,No schooling/less than primary,73945
2016,52,Female,Primary,98265
2016,52,Female,Secondary,45560
2016,52,Female,Higher,25632
2016,52,Female,Other/Do not know,6671
2016,52,Female,Unspecified,46
2016,53,Male,No schooling/less than primary,57366
2016,53,Male,Primary,83922
2016,53,Male,Secondary,47091
2016,53,Male,Higher,25310
2016,53,Male,Other/Do not know,7973
2016,53,Male,Unspecified,3
2016,53,Female,No schooling/less than primary,75786
2016,53,Female,Primary,96029
2016,53,Female,Secondary,43570
2016,53,Female,Higher,25776
2016,53,Female,Other/Do not know,5984
2016,53,Female,Unspecified,79
2016,54,Male,No schooling/less than primary,51822
2016,54,Male,Primary,67209
2016,54,Male,Secondary,40642
2016,54,Male,Higher,23116
2016,54,Male,Other/Do not know,7124
2016,54,Male,Unspecified,134
2016,54,Female,No schooling/less than primary,64209
2016,54,Female,Primary,77240
2016,54,Female,Secondary,40366
2016,54,Female,Higher,23219
2016,54,Female,Other/Do not know,5617
2016,54,Female,Unspecified,40
2016,55,Male,No schooling/less than primary,55581
2016,55,Male,Primary,74250
2016,55,Male,Secondary,42693
2016,55,Male,Higher,25571
2016,55,Male,Other/Do not know,7606
2016,55,Male,Unspecified,32
2016,55,Female,No schooling/less than primary,74867
2016,55,Female,Primary,86537
2016,55,Female,Secondary,41727
2016,55,Female,Higher,24692
2016,55,Female,Other/Do not know,5620
2016,55,Female,Unspecified,244
2016,56,Male,No schooling/less than primary,54763
2016,56,Male,Primary,65430
2016,56,Male,Secondary,36647
2016,56,Male,Higher,22805
2016,56,Male,Other/Do not know,7839
2016,56,Male,Unspecified,127
2016,56,Female,No schooling/less than primary,75813
2016,56,Female,Primary,81462
2016,56,Female,Secondary,34532
2016,56,Female,Higher,22093
2016,56,Female,Other/Do not know,5554
2016,56,Female,Unspecified,29
2016,57,Male,No schooling/less than primary,58184
2016,57,Male,Primary,62658
2016,57,Male,Secondary,32297
2016,57,Male,Higher,21829
2016,57,Male,Other/Do not know,6508
2016,57,Female,No schooling/less than primary,79027
2016,57,Female,Primary,76464
2016,57,Female,Secondary,32667
2016,57,Female,Higher,21351
2016,57,Female,Other/Do not know,5210
2016,57,Female,Unspecified,6
2016,58,Male,No schooling/less than primary,55948
2016,58,Male,Primary,60578
2016,58,Male,Secondary,30925
2016,58,Male,Higher,18595
2016,58,Male,Other/Do not know,7598
2016,58,Male,Unspecified,86
2016,58,Female,No schooling/less than primary,73365
2016,58,Female,Primary,70412
2016,58,Female,Secondary,29285
2016,58,Female,Higher,19299
2016,58,Female,Other/Do not know,5319
2016,58,Female,Unspecified,49
2016,59,Male,No schooling/less than primary,53972
2016,59,Male,Primary,56125
2016,59,Male,Secondary,29464
2016,59,Male,Higher,17453
2016,59,Male,Other/Do not know,7972
2016,59,Male,Unspecified,23
2016,59,Female,No schooling/less than primary,73252
2016,59,Female,Primary,69024
2016,59,Female,Secondary,27939
2016,59,Female,Higher,19066
2016,59,Female,Other/Do not know,5700
2016,59,Female,Unspecified,30
2016,60,Male,No schooling/less than primary,54458
2016,60,Male,Primary,52526
2016,60,Male,Secondary,24901
2016,60,Male,Higher,16305
2016,60,Male,Other/Do not know,5968
2016,60,Male,Unspecified,70
2016,60,Female,No schooling/less than primary,80842
2016,60,Female,Primary,63997
2016,60,Female,Secondary,27167
2016,60,Female,Higher,16490
2016,60,Female,Other/Do not know,5261
2016,60,Female,Unspecified,14
2016,61,Male,No schooling/less than primary,53537
2016,61,Male,Primary,47859
2016,61,Male,Secondary,23173
2016,61,Male,Higher,16049
2016,61,Male,Other/Do not know,5834
2016,61,Female,No schooling/less than primary,75869
2016,61,Female,Primary,62252
2016,61,Female,Secondary,23337
2016,61,Female,Higher,14533
2016,61,Female,Other/Do not know,4610
2016,62,Male,No schooling/less than primary,53791
2016,62,Male,Primary,45736
2016,62,Male,Secondary,20961
2016,62,Male,Higher,13748
2016,62,Male,Other/Do not know,5339
2016,62,Male,Unspecified,35
2016,62,Female,No schooling/less than primary,74631
2016,62,Female,Primary,57901
2016,62,Female,Secondary,21902
2016,62,Female,Higher,13491
2016,62,Female,Other/Do not know,4573
2016,62,Female,Unspecified,62
2016,63,Male,No schooling/less than primary,59790
2016,63,Male,Primary,44903
2016,63,Male,Secondary,20180
2016,63,Male,Higher,14561
2016,63,Male,Other/Do not know,4734
2016,63,Male,Unspecified,47
2016,63,Female,No schooling/less than primary,82286
2016,63,Female,Primary,57621
2016,63,Female,Secondary,22313
2016,63,Female,Higher,14294
2016,63,Female,Other/Do not know,4276
2016,63,Female,Unspecified,53
2016,64,Male,No schooling/less than primary,49186
2016,64,Male,Primary,36408
2016,64,Male,Secondary,16778
2016,64,Male,Higher,13096
2016,64,Male,Other/Do not know,4254
2016,64,Male,Unspecified,29
2016,64,Female,No schooling/less than primary,62795
2016,64,Female,Primary,45078
2016,64,Female,Secondary,17592
2016,64,Female,Higher,11691
2016,64,Female,Other/Do not know,3671
2016,64,Female,Unspecified,58
2016,65,Male,No schooling/less than primary,47696
2016,65,Male,Primary,38370
2016,65,Male,Secondary,18845
2016,65,Male,Higher,11551
2016,65,Male,Other/Do not know,3721
2016,65,Male,Unspecified,110
2016,65,Female,No schooling/less than primary,75694
2016,65,Female,Primary,50086
2016,65,Female,Secondary,20489
2016,65,Female,Higher,11055
2016,65,Female,Other/Do not know,3927
2016,65,Female,Unspecified,70
2016,66,Male,No schooling/less than primary,47055
2016,66,Male,Primary,34035
2016,66,Male,Secondary,15533
2016,66,Male,Higher,11535
2016,66,Male,Other/Do not know,3110
2016,66,Male,Unspecified,26
2016,66,Female,No schooling/less than primary,72116
2016,66,Female,Primary,46423
2016,66,Female,Secondary,18224
2016,66,Female,Higher,9910
2016,66,Female,Other/Do not know,2805
2016,66,Female,Unspecified,56
2016,67,Male,No schooling/less than primary,40488
2016,67,Male,Primary,30949
2016,67,Male,Secondary,14704
2016,67,Male,Higher,9700
2016,67,Male,Other/Do not know,3326
2016,67,Female,No schooling/less than primary,63074
2016,67,Female,Primary,42249
2016,67,Female,Secondary,16922
2016,67,Female,Higher,8333
2016,67,Female,Other/Do not know,3115
2016,67,Female,Unspecified,27
2016,68,Male,No schooling/less than primary,36078
2016,68,Male,Primary,26298
2016,68,Male,Secondary,13983
2016,68,Male,Higher,8811
2016,68,Male,Other/Do not know,3456
2016,68,Male,Unspecified,18
2016,68,Female,No schooling/less than primary,56813
2016,68,Female,Primary,38799
2016,68,Female,Secondary,16503
2016,68,Female,Higher,8537
2016,68,Female,Other/Do not know,2731
2016,68,Female,Unspecified,72
2016,69,Male,No schooling/less than primary,32099
2016,69,Male,Primary,23673
2016,69,Male,Secondary,12964
2016,69,Male,Higher,9393
2016,69,Male,Other/Do not know,2720
2016,69,Male,Unspecified,73
2016,69,Female,No schooling/less than primary,54056
2016,69,Female,Primary,32476
2016,69,Female,Secondary,13073
2016,69,Female,Higher,8437
2016,69,Female,Other/Do not know,2887
2016,69,Female,Unspecified,9
2016,70,Male,No schooling/less than primary,31488
2016,70,Male,Primary,22192
2016,70,Male,Secondary,12185
2016,70,Male,Higher,7570
2016,70,Male,Other/Do not know,2572
2016,70,Male,Unspecified,37
2016,70,Female,No schooling/less than primary,56407
2016,70,Female,Primary,33013
2016,70,Female,Secondary,14727
2016,70,Female,Higher,8288
2016,70,Female,Other/Do not know,2969
2016,70,Female,Unspecified,85
2016,71,Male,No schooling/less than primary,27681
2016,71,Male,Primary,19357
2016,71,Male,Secondary,10418
2016,71,Male,Higher,7055
2016,71,Male,Other/Do not know,2366
2016,71,Male,Unspecified,9
2016,71,Female,No schooling/less than primary,52224
2016,71,Female,Primary,29456
2016,71,Female,Secondary,12374
2016,71,Female,Higher,8213
2016,71,Female,Other/Do not know,2825
2016,71,Female,Unspecified,13
2016,72,Male,No schooling/less than primary,25830
2016,72,Male,Primary,16855
2016,72,Male,Secondary,9101
2016,72,Male,Higher,6239
2016,72,Male,Other/Do not know,2065
2016,72,Female,No schooling/less than primary,50247
2016,72,Female,Primary,25947
2016,72,Female,Secondary,11832
2016,72,Female,Higher,7004
2016,72,Female,Other/Do not know,2684
2016,72,Female,Unspecified,10
2016,73,Male,No schooling/less than primary,28560
2016,73,Male,Primary,17710
2016,73,Male,Secondary,9836
2016,73,Male,Higher,5062
2016,73,Male,Other/Do not know,2820
2016,73,Male,Unspecified,47
2016,73,Female,No schooling/less than primary,56478
2016,73,Female,Primary,29307
2016,73,Female,Secondary,11026
2016,73,Female,Higher,6364
2016,73,Female,Other/Do not know,2568
2016,73,Female,Unspecified,31
2016,74,Male,No schooling/less than primary,25233
2016,74,Male,Primary,13660
2016,74,Male,Secondary,7294
2016,74,Male,Higher,5399
2016,74,Male,Other/Do not know,1550
2016,74,Male,Unspecified,16
2016,74,Female,No schooling/less than primary,43080
2016,74,Female,Primary,21987
2016,74,Female,Secondary,8023
2016,74,Female,Higher,5126
2016,74,Female,Other/Do not know,2218
2016,75,Male,No schooling/less than primary,21332
2016,75,Male,Primary,12872
2016,75,Male,Secondary,6340
2016,75,Male,Higher,4811
2016,75,Male,Other/Do not know,1235
2016,75,Male,Unspecified,22
2016,75,Female,No schooling/less than primary,45883
2016,75,Female,Primary,21917
2016,75,Female,Secondary,11556
2016,75,Female,Higher,5247
2016,75,Female,Other/Do not know,2618
2016,76,Male,No schooling/less than primary,17149
2016,76,Male,Primary,9381
2016,76,Male,Secondary,5843
2016,76,Male,Higher,3616
2016,76,Male,Other/Do not know,1507
2016,76,Male,Unspecified,13
2016,76,Female,No schooling/less than primary,39206
2016,76,Female,Primary,18544
2016,76,Female,Secondary,9591
2016,76,Female,Higher,4105
2016,76,Female,Other/Do not know,1981
2016,76,Female,Unspecified,114
2016,77,Male,No schooling/less than primary,13330
2016,77,Male,Primary,7477
2016,77,Male,Secondary,4611
2016,77,Male,Higher,3954
2016,77,Male,Other/Do not know,1291
2016,77,Female,No schooling/less than primary,30795
2016,77,Female,Primary,15731
2016,77,Female,Secondary,7571
2016,77,Female,Higher,4396
2016,77,Female,Other/Do not know,1676
2016,78,Male,No schooling/less than primary,11108
2016,78,Male,Primary,6764
2016,78,Male,Secondary,3870
2016,78,Male,Higher,2636
2016,78,Male,Other/Do not know,981
2016,78,Male,Unspecified,20
2016,78,Female,No schooling/less than primary,24158
2016,78,Female,Primary,14061
2016,78,Female,Secondary,7593
