time,age,population_group,employment,population,geo
2001,56,Black African,Not economically active,78395.23587,zaf
2001,56,Black African,Unspecified,0,zaf
2001,56,Black African,Not applicable,0,zaf
2001,57,White,Employed,24740.13394,zaf
2001,57,White,Unemployed,1289.30836,zaf
2001,57,White,Discouraged work-seeker,0,zaf
2001,57,White,Not economically active,22883.90989,zaf
2001,57,White,Unspecified,0,zaf
2001,57,White,Not applicable,0,zaf
2001,57,Black African,Employed,44716.129,zaf
2001,57,Black African,Unemployed,25446.35123,zaf
2001,57,Black African,Discouraged work-seeker,0,zaf
2001,57,Black African,Not economically active,74037.37224,zaf
2001,57,Black African,Unspecified,0,zaf
2001,57,Black African,Not applicable,0,zaf
2001,58,White,Employed,21755.29175,zaf
2001,58,White,Unemployed,1043.413153,zaf
2001,58,White,Discouraged work-seeker,0,zaf
2001,58,White,Not economically active,23330.98305,zaf
2001,58,White,Unspecified,0,zaf
2001,58,White,Not applicable,0,zaf
2001,58,Black African,Employed,44176.69454,zaf
2001,58,Black African,Unemployed,24702.97247,zaf
2001,58,Black African,Discouraged work-seeker,0,zaf
2001,58,Black African,Not economically active,80221.95911,zaf
2001,58,Black African,Unspecified,0,zaf
2001,58,Black African,Not applicable,0,zaf
2001,59,White,Employed,19441.26329,zaf
2001,59,White,Unemployed,859.353674,zaf
2001,59,White,Discouraged work-seeker,0,zaf
2001,59,White,Not economically active,23929.04812,zaf
2001,59,White,Unspecified,0,zaf
2001,59,White,Not applicable,0,zaf
2001,59,Black African,Employed,48102.84659,zaf
2001,59,Black African,Unemployed,26984.60086,zaf
2001,59,Black African,Discouraged work-seeker,0,zaf
2001,59,Black African,Not economically active,99463.59165,zaf
2001,59,Black African,Unspecified,0,zaf
2001,59,Black African,Not applicable,0,zaf
2001,60,White,Employed,16633.27724,zaf
2001,60,White,Unemployed,658.031581,zaf
2001,60,White,Discouraged work-seeker,0,zaf
2001,60,White,Not economically active,27068.49884,zaf
2001,60,White,Unspecified,0,zaf
2001,60,White,Not applicable,0,zaf
2001,60,Black African,Employed,32576.28641,zaf
2001,60,Black African,Unemployed,15160.83893,zaf
2001,60,Black African,Discouraged work-seeker,0,zaf
2001,60,Black African,Not economically active,102815.8881,zaf
2001,60,Black African,Unspecified,0,zaf
2001,60,Black African,Not applicable,0,zaf
2001,61,White,Employed,14701.05102,zaf
2001,61,White,Unemployed,558.550391,zaf
2001,61,White,Discouraged work-seeker,0,zaf
2001,61,White,Not economically active,27572.59424,zaf
2001,61,White,Unspecified,0,zaf
2001,61,White,Not applicable,0,zaf
2001,61,Black African,Employed,35232.45937,zaf
2001,61,Black African,Unemployed,17100.52073,zaf
2001,61,Black African,Discouraged work-seeker,0,zaf
2001,61,Black African,Not economically active,148037.9254,zaf
2001,61,Black African,Unspecified,0,zaf
2001,61,Black African,Not applicable,0,zaf
2001,62,White,Employed,12262.72925,zaf
2001,62,White,Unemployed,410.60168,zaf
2001,62,White,Discouraged work-seeker,0,zaf
2001,62,White,Not economically active,28231.12833,zaf
2001,62,White,Unspecified,0,zaf
2001,62,White,Not applicable,0,zaf
2001,62,Black African,Employed,20903.37623,zaf
2001,62,Black African,Unemployed,8610.292029,zaf
2001,62,Black African,Discouraged work-seeker,0,zaf
2001,62,Black African,Not economically active,108364.3981,zaf
2001,62,Black African,Unspecified,0,zaf
2001,62,Black African,Not applicable,0,zaf
2001,63,White,Employed,10503.34649,zaf
2001,63,White,Unemployed,377.080495,zaf
2001,63,White,Discouraged work-seeker,0,zaf
2001,63,White,Not economically active,28441.1081,zaf
2001,63,White,Unspecified,0,zaf
2001,63,White,Not applicable,0,zaf
2001,63,Black African,Employed,17249.94731,zaf
2001,63,Black African,Unemployed,7569.937372,zaf
2001,63,Black African,Discouraged work-seeker,0,zaf
2001,63,Black African,Not economically active,103687.4616,zaf
2001,63,Black African,Unspecified,0,zaf
2001,63,Black African,Not applicable,0,zaf
2001,64,White,Employed,8537.644406,zaf
2001,64,White,Unemployed,270.045902,zaf
2001,64,White,Discouraged work-seeker,0,zaf
2001,64,White,Not economically active,28321.53774,zaf
2001,64,White,Unspecified,0,zaf
2001,64,White,Not applicable,0,zaf
2001,64,Black African,Employed,13566.78532,zaf
2001,64,Black African,Unemployed,5694.814102,zaf
2001,64,Black African,Discouraged work-seeker,0,zaf
2001,64,Black African,Not economically active,94264.08517,zaf
2001,64,Black African,Unspecified,0,zaf
2001,64,Black African,Not applicable,0,zaf
2001,65,White,Employed,6794.609757,zaf
2001,65,White,Unemployed,210.617658,zaf
2001,65,White,Discouraged work-seeker,0,zaf
2001,65,White,Not economically active,28380.73826,zaf
2001,65,White,Unspecified,0,zaf
2001,65,White,Not applicable,0,zaf
2001,65,Black African,Employed,10500.15401,zaf
2001,65,Black African,Unemployed,4570.676407,zaf
2001,65,Black African,Discouraged work-seeker,0,zaf
2001,65,Black African,Not economically active,115098.9911,zaf
2001,65,Black African,Unspecified,0,zaf
2001,65,Black African,Not applicable,0,zaf
2001,66,White,Employed,0,zaf
2001,66,White,Unemployed,0,zaf
2001,66,White,Discouraged work-seeker,0,zaf
2001,66,White,Not economically active,0,zaf
2001,66,White,Unspecified,0,zaf
2001,66,White,Not applicable,32495.19696,zaf
2001,66,Black African,Employed,0,zaf
2001,66,Black African,Unemployed,0,zaf
2001,66,Black African,Discouraged work-seeker,0,zaf
2001,66,Black African,Not economically active,0,zaf
2001,66,Black African,Unspecified,0,zaf
2001,66,Black African,Not applicable,104986.9622,zaf
2001,67,White,Employed,0,zaf
2001,67,White,Unemployed,0,zaf
2001,67,White,Discouraged work-seeker,0,zaf
2001,67,White,Not economically active,0,zaf
2001,67,White,Unspecified,0,zaf
2001,67,White,Not applicable,30294.2998,zaf
2001,67,Black African,Employed,0,zaf
2001,67,Black African,Unemployed,0,zaf
2001,67,Black African,Discouraged work-seeker,0,zaf
2001,67,Black African,Not economically active,0,zaf
2001,67,Black African,Unspecified,0,zaf
2001,67,Black African,Not applicable,102451.4157,zaf
2001,68,White,Employed,0,zaf
2001,68,White,Unemployed,0,zaf
2001,68,White,Discouraged work-seeker,0,zaf
2001,68,White,Not economically active,0,zaf
2001,68,White,Unspecified,0,zaf
2001,68,White,Not applicable,29147.7539,zaf
2001,68,Black African,Employed,0,zaf
2001,68,Black African,Unemployed,0,zaf
2001,68,Black African,Discouraged work-seeker,0,zaf
2001,68,Black African,Not economically active,0,zaf
2001,68,Black African,Unspecified,0,zaf
2001,68,Black African,Not applicable,103214.655,zaf
2001,69,White,Employed,0,zaf
2001,69,White,Unemployed,0,zaf
2001,69,White,Discouraged work-seeker,0,zaf
2001,69,White,Not economically active,0,zaf
2001,69,White,Unspecified,0,zaf
2001,69,White,Not applicable,28888.79791,zaf
2001,69,Black African,Employed,0,zaf
2001,69,Black African,Unemployed,0,zaf
2001,69,Black African,Discouraged work-seeker,0,zaf
2001,69,Black African,Not economically active,0,zaf
2001,69,Black African,Unspecified,0,zaf
2001,69,Black African,Not applicable,99268.82107,zaf
2001,70,White,Employed,0,zaf
2001,70,White,Unemployed,0,zaf
2001,70,White,Discouraged work-seeker,0,zaf
2001,70,White,Not economically active,0,zaf
2001,70,White,Unspecified,0,zaf
2001,70,White,Not applicable,29293.06136,zaf
2001,70,Black African,Employed,0,zaf
2001,70,Black African,Unemployed,0,zaf
2001,70,Black African,Discouraged work-seeker,0,zaf
2001,70,Black African,Not economically active,0,zaf
2001,70,Black African,Unspecified,0,zaf
2001,70,Black African,Not applicable,88254.11979,zaf
2001,71,White,Employed,0,zaf
2001,71,White,Unemployed,0,zaf
2001,71,White,Discouraged work-seeker,0,zaf
2001,71,White,Not economically active,0,zaf
2001,71,White,Unspecified,0,zaf
2001,71,White,Not applicable,28158.39537,zaf
2001,71,Black African,Employed,0,zaf
2001,71,Black African,Unemployed,0,zaf
2001,71,Black African,Discouraged work-seeker,0,zaf
2001,71,Black African,Not economically active,0,zaf
2001,71,Black African,Unspecified,0,zaf
2001,71,Black African,Not applicable,128410.8227,zaf
2001,72,White,Employed,0,zaf
2001,72,White,Unemployed,0,zaf
2001,72,White,Discouraged work-seeker,0,zaf
2001,72,White,Not economically active,0,zaf
2001,72,White,Unspecified,0,zaf
2001,72,White,Not applicable,25756.907,zaf
2001,72,Black African,Employed,0,zaf
2001,72,Black African,Unemployed,0,zaf
2001,72,Black African,Discouraged work-seeker,0,zaf
2001,72,Black African,Not economically active,0,zaf
2001,72,Black African,Unspecified,0,zaf
2001,72,Black African,Not applicable,87667.23768,zaf
2001,73,White,Employed,0,zaf
2001,73,White,Unemployed,0,zaf
2001,73,White,Discouraged work-seeker,0,zaf
2001,73,White,Not economically active,0,zaf
2001,73,White,Unspecified,0,zaf
2001,73,White,Not applicable,24303.54073,zaf
2001,73,Black African,Employed,0,zaf
2001,73,Black African,Unemployed,0,zaf
2001,73,Black African,Discouraged work-seeker,0,zaf
2001,73,Black African,Not economically active,0,zaf
2001,73,Black African,Unspecified,0,zaf
2001,73,Black African,Not applicable,75550.761,zaf
2001,74,White,Employed,0,zaf
2001,74,White,Unemployed,0,zaf
2001,74,White,Discouraged work-seeker,0,zaf
2001,74,White,Not economically active,0,zaf
2001,74,White,Unspecified,0,zaf
2001,74,White,Not applicable,22835.8076,zaf
2001,74,Black African,Employed,0,zaf
2001,74,Black African,Unemployed,0,zaf
2001,74,Black African,Discouraged work-seeker,0,zaf
2001,74,Black African,Not economically active,0,zaf
2001,74,Black African,Unspecified,0,zaf
2001,74,Black African,Not applicable,62667.85347,zaf
2001,75,White,Employed,0,zaf
2001,75,White,Unemployed,0,zaf
2001,75,White,Discouraged work-seeker,0,zaf
2001,75,White,Not economically active,0,zaf
2001,75,White,Unspecified,0,zaf
2001,75,White,Not applicable,21710.40008,zaf
2001,75,Black African,Employed,0,zaf
2001,75,Black African,Unemployed,0,zaf
2001,75,Black African,Discouraged work-seeker,0,zaf
2001,75,Black African,Not economically active,0,zaf
2001,75,Black African,Unspecified,0,zaf
2001,75,Black African,Not applicable,60876.5704,zaf
2001,76,White,Employed,0,zaf
2001,76,White,Unemployed,0,zaf
2001,76,White,Discouraged work-seeker,0,zaf
2001,76,White,Not economically active,0,zaf
2001,76,White,Unspecified,0,zaf
2001,76,White,Not applicable,19800.46177,zaf
2001,76,Black African,Employed,0,zaf
2001,76,Black African,Unemployed,0,zaf
2001,76,Black African,Discouraged work-seeker,0,zaf
2001,76,Black African,Not economically active,0,zaf
2001,76,Black African,Unspecified,0,zaf
2001,76,Black African,Not applicable,58071.03776,zaf
2001,77,White,Employed,0,zaf
2001,77,White,Unemployed,0,zaf
2001,77,White,Discouraged work-seeker,0,zaf
2001,77,White,Not economically active,0,zaf
2001,77,White,Unspecified,0,zaf
2001,77,White,Not applicable,18422.39056,zaf
2001,77,Black African,Employed,0,zaf
2001,77,Black African,Unemployed,0,zaf
2001,77,Black African,Discouraged work-seeker,0,zaf
2001,77,Black African,Not economically active,0,zaf
2001,77,Black African,Unspecified,0,zaf
2001,77,Black African,Not applicable,48953.31694,zaf
2001,78,White,Employed,0,zaf
2001,78,White,Unemployed,0,zaf
2001,78,White,Discouraged work-seeker,0,zaf
2001,78,White,Not economically active,0,zaf
2001,78,White,Unspecified,0,zaf
2001,78,White,Not applicable,16954.28578,zaf
2001,78,Black African,Employed,0,zaf
2001,78,Black African,Unemployed,0,zaf
2001,78,Black African,Discouraged work-seeker,0,zaf
2001,78,Black African,Not economically active,0,zaf
2001,78,Black African,Unspecified,0,zaf
2001,78,Black African,Not applicable,35588.44979,zaf
2001,79,White,Employed,0,zaf
2001,79,White,Unemployed,0,zaf
2001,79,White,Discouraged work-seeker,0,zaf
2001,79,White,Not economically active,0,zaf
2001,79,White,Unspecified,0,zaf
2001,79,White,Not applicable,16426.63755,zaf
2001,79,Black African,Employed,0,zaf
2001,79,Black African,Unemployed,0,zaf
2001,79,Black African,Discouraged work-seeker,0,zaf
2001,79,Black African,Not economically active,0,zaf
2001,79,Black African,Unspecified,0,zaf
2001,79,Black African,Not applicable,37797.88489,zaf
2001,80,White,Employed,0,zaf
2001,80,White,Unemployed,0,zaf
2001,80,White,Discouraged work-seeker,0,zaf
2001,80,White,Not economically active,0,zaf
2001,80,White,Unspecified,0,zaf
2001,80,White,Not applicable,15688.84868,zaf
2001,80,Black African,Employed,0,zaf
2001,80,Black African,Unemployed,0,zaf
2001,80,Black African,Discouraged work-seeker,0,zaf
2001,80,Black African,Not economically active,0,zaf
2001,80,Black African,Unspecified,0,zaf
2001,80,Black African,Not applicable,44728.46902,zaf
2001,81,White,Employed,0,zaf
2001,81,White,Unemployed,0,zaf
2001,81,White,Discouraged work-seeker,0,zaf
2001,81,White,Not economically active,0,zaf
2001,81,White,Unspecified,0,zaf
2001,81,White,Not applicable,13906.50884,zaf
2001,81,Black African,Employed,0,zaf
2001,81,Black African,Unemployed,0,zaf
2001,81,Black African,Discouraged work-seeker,0,zaf
2001,81,Black African,Not economically active,0,zaf
2001,81,Black African,Unspecified,0,zaf
2001,81,Black African,Not applicable,54228.36582,zaf
2001,82,White,Employed,0,zaf
2001,82,White,Unemployed,0,zaf
2001,82,White,Discouraged work-seeker,0,zaf
2001,82,White,Not economically active,0,zaf
2001,82,White,Unspecified,0,zaf
2001,82,White,Not applicable,10579.8037,zaf
2001,82,Black African,Employed,0,zaf
2001,82,Black African,Unemployed,0,zaf
2001,82,Black African,Discouraged work-seeker,0,zaf
2001,82,Black African,Not economically active,0,zaf
2001,82,Black African,Unspecified,0,zaf
2001,82,Black African,Not applicable,33956.54221,zaf
2001,83,White,Employed,0,zaf
2001,83,White,Unemployed,0,zaf
2001,83,White,Discouraged work-seeker,0,zaf
2001,83,White,Not economically active,0,zaf
2001,83,White,Unspecified,0,zaf
2001,83,White,Not applicable,10082.71757,zaf
2001,83,Black African,Employed,0,zaf
2001,83,Black African,Unemployed,0,zaf
2001,83,Black African,Discouraged work-seeker,0,zaf
2001,83,Black African,Not economically active,0,zaf
2001,83,Black African,Unspecified,0,zaf
2001,83,Black African,Not applicable,47016.2069,zaf
2001,84,White,Employed,0,zaf
2001,84,White,Unemployed,0,zaf
2001,84,White,Discouraged work-seeker,0,zaf
2001,84,White,Not economically active,0,zaf
2001,84,White,Unspecified,0,zaf
2001,84,White,Not applicable,8978.015169,zaf
2001,84,Black African,Employed,0,zaf
2001,84,Black African,Unemployed,0,zaf
2001,84,Black African,Discouraged work-seeker,0,zaf
2001,84,Black African,Not economically active,0,zaf
2001,84,Black African,Unspecified,0,zaf
2001,84,Black African,Not applicable,14423.34545,zaf
2001,85,White,Employed,0,zaf
2001,85,White,Unemployed,0,zaf
2001,85,White,Discouraged work-seeker,0,zaf
2001,85,White,Not economically active,0,zaf
2001,85,White,Unspecified,0,zaf
2001,85,White,Not applicable,6901.998339,zaf
2001,85,Black African,Employed,0,zaf
2001,85,Black African,Unemployed,0,zaf
2001,85,Black African,Discouraged work-seeker,0,zaf
2001,85,Black African,Not economically active,0,zaf
2001,85,Black African,Unspecified,0,zaf
2001,85,Black African,Not applicable,12857.13932,zaf
2001,86,White,Employed,0,zaf
2001,86,White,Unemployed,0,zaf
2001,86,White,Discouraged work-seeker,0,zaf
2001,86,White,Not economically active,0,zaf
2001,86,White,Unspecified,0,zaf
2001,86,White,Not applicable,6076.972146,zaf
2001,86,Black African,Employed,0,zaf
2001,86,Black African,Unemployed,0,zaf
2001,86,Black African,Discouraged work-seeker,0,zaf
2001,86,Black African,Not economically active,0,zaf
2001,86,Black African,Unspecified,0,zaf
2001,86,Black African,Not applicable,11906.43206,zaf
2001,87,White,Employed,0,zaf
2001,87,White,Unemployed,0,zaf
2001,87,White,Discouraged work-seeker,0,zaf
2001,87,White,Not economically active,0,zaf
2001,87,White,Unspecified,0,zaf
2001,87,White,Not applicable,5422.508111,zaf
2001,87,Black African,Employed,0,zaf
2001,87,Black African,Unemployed,0,zaf
2001,87,Black African,Discouraged work-seeker,0,zaf
2001,87,Black African,Not economically active,0,zaf
2001,87,Black African,Unspecified,0,zaf
2001,87,Black African,Not applicable,18813.53175,zaf
2001,88,White,Employed,0,zaf
2001,88,White,Unemployed,0,zaf
2001,88,White,Discouraged work-seeker,0,zaf
2001,88,White,Not economically active,0,zaf
2001,88,White,Unspecified,0,zaf
2001,88,White,Not applicable,4574.177437,zaf
2001,88,Black African,Employed,0,zaf
2001,88,Black African,Unemployed,0,zaf
2001,88,Black African,Discouraged work-seeker,0,zaf
2001,88,Black African,Not economically active,0,zaf
2001,88,Black African,Unspecified,0,zaf
2001,88,Black African,Not applicable,7519.679837,zaf
2001,89,White,Employed,0,zaf
2001,89,White,Unemployed,0,zaf
2001,89,White,Discouraged work-seeker,0,zaf
2001,89,White,Not economically active,0,zaf
2001,89,White,Unspecified,0,zaf
2001,89,White,Not applicable,3701.830004,zaf
2001,89,Black African,Employed,0,zaf
2001,89,Black African,Unemployed,0,zaf
2001,89,Black African,Discouraged work-seeker,0,zaf
2001,89,Black African,Not economically active,0,zaf
2001,89,Black African,Unspecified,0,zaf
2001,89,Black African,Not applicable,9547.925213,zaf
2001,90,White,Employed,0,zaf
2001,90,White,Unemployed,0,zaf
2001,90,White,Discouraged work-seeker,0,zaf
2001,90,White,Not economically active,0,zaf
2001,90,White,Unspecified,0,zaf
2001,90,White,Not applicable,2978.635183,zaf
2001,90,Black African,Employed,0,zaf
2001,90,Black African,Unemployed,0,zaf
2001,90,Black African,Discouraged work-seeker,0,zaf
2001,90,Black African,Not economically active,0,zaf
2001,90,Black African,Unspecified,0,zaf
